reaction	direction	complex	mods	keff
MDDCP1pp	FWD	EG10203-MONOMER		35.68493163774556
MDDCP1pp	FWD	RPOA-MONOMER		35.51909217844863
MDDCP2pp	FWD	EG10201-MONOMER		36.197032767498214
MDDCP2pp	FWD	EG10202-MONOMER		40.606183412836316
MDDCP2pp	FWD	EG10203-MONOMER		35.68493163774556
MDDCP2pp	FWD	RPOA-MONOMER		35.51909217844863
MDDCP3pp	FWD	EG10201-MONOMER		36.197032767498214
MDDCP3pp	FWD	EG10202-MONOMER		40.606183412836316
MDDCP3pp	FWD	EG10203-MONOMER		35.68493163774556
MDDCP3pp	FWD	RPOA-MONOMER		35.51909217844863
MDDCP4pp	FWD	EG10201-MONOMER		36.197032767498214
MDDCP4pp	FWD	EG10202-MONOMER		40.606183412836316
MDDCP4pp	FWD	EG10203-MONOMER		35.68493163774556
MDDCP4pp	FWD	RPOA-MONOMER		35.51909217844863
MDDCP5pp	FWD	EG10201-MONOMER		36.197032767498214
MDDCP5pp	FWD	EG10202-MONOMER		40.606183412836316
MDDCP5pp	FWD	EG10203-MONOMER		35.68493163774556
MDDCP5pp	FWD	RPOA-MONOMER		35.51909217844863
MDDEP1pp	FWD	CPLX0-3201		45.48443532930979
MDDEP1pp	FWD	EG10202-MONOMER		40.606183412836316
MDDEP1pp	FWD	EG12015-MONOMER		29.542118269343284
MDDEP2pp	FWD	CPLX0-3201		45.48443532930979
MDDEP2pp	FWD	EG10202-MONOMER		40.606183412836316
MDDEP2pp	FWD	EG12015-MONOMER		29.542118269343284
MDDEP3pp	FWD	CPLX0-3201		45.48443532930979
MDDEP3pp	FWD	EG10202-MONOMER		40.606183412836316
MDDEP3pp	FWD	EG12015-MONOMER		29.542118269343284
MDDEP4pp	FWD	CPLX0-3201		45.48443532930979
MDDEP4pp	FWD	EG10202-MONOMER		40.606183412836316
MDDEP4pp	FWD	EG12015-MONOMER		29.542118269343284
MDH2	FWD	EG12069-MONOMER	fad(1)	22.7326350979
MDH3	FWD	EG12069-MONOMER	fad(1)	45.46527019584443
MDH	FWD	MALATE-DEHASE		95.8955965402
MDH	REV	MALATE-DEHASE		95.8955965402
ME1	FWD	MALIC-NAD-CPLX	mg2(1)	133.3027956376642
ME1	FWD	MALIC-NAD-CPLX	mn2(1)	133.3027956376642
ME2	FWD	MALIC-NADP-CPLX	mg2(1)	220.50346445606982
ME2	FWD	MALIC-NADP-CPLX	mn2(1)	220.50346445606982
MECDPDH51	FWD	EG10370-MONOMER	mn2(1)	33.87026981057411
MECDPDH52	FWD	EG10370-MONOMER	mn2(1)	33.87026981057411
MECDPS	FWD	CPLX0-721	mn2(1)	0.047130584269261075
MELIBt2pp	FWD	MELB-MONOMER		40.85151928227423
MELIBt3ipp	FWD	YDEA-MONOMER		35.0311724608553
MELIBtex	FWD	CPLX0-7530		74.67911373302745
MELIBtex	REV	CPLX0-7530		74.67911373302745
MELIBtex	FWD	CPLX0-7533		76.74472378998097
MELIBtex	REV	CPLX0-7533		76.74472378998097
MELIBtex	FWD	CPLX0-7534		75.26768199270408
MELIBtex	REV	CPLX0-7534		75.26768199270408
MELIBtex	FWD	G6700-MONOMER		34.19401863135169
MELIBtex	REV	G6700-MONOMER		34.19401863135169
MEOHtex	FWD	CPLX0-7530		74.67911373302745
MEOHtex	REV	CPLX0-7530		74.67911373302745
MEOHtex	FWD	CPLX0-7533		76.74472378998097
MEOHtex	REV	CPLX0-7533		76.74472378998097
MEOHtex	FWD	CPLX0-7534		75.26768199270408
MEOHtex	REV	CPLX0-7534		75.26768199270408
MEOHtex	FWD	G6700-MONOMER		34.19401863135169
MEOHtex	REV	G6700-MONOMER		34.19401863135169
MEPCT	FWD	CPLX0-234	cobalt2(1)	0.00543967442495244
MEPCT	FWD	CPLX0-234	mg2(1)	0.00543967442495244
MEPCT	FWD	CPLX0-234	mn2(1)	0.00543967442495244
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	li(4) AND zn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	cs(4) AND zn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	k(4) AND zn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	na1(4) AND zn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	nh4(4) AND zn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND ca2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND cd2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND cobalt2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND mg2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND mn2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND ni2(1)	9452.394497249337
METAT	FWD	S-ADENMETSYN-CPLX	tl(4) AND zn2(1)	9452.394497249337
METDabcpp	FWD	METNIQ-METHIONINE-ABC-CPLX		80.13073259279925
METDtex	FWD	CPLX0-7530		74.67911373302745
METDtex	REV	CPLX0-7530		74.67911373302745
METDtex	FWD	CPLX0-7533		76.74472378998097
METDtex	REV	CPLX0-7533		76.74472378998097
METDtex	FWD	CPLX0-7534		75.26768199270408
METDtex	REV	CPLX0-7534		75.26768199270408
METDtex	FWD	G6700-MONOMER		34.19401863135169
METDtex	REV	G6700-MONOMER		34.19401863135169
METSOX1tex	FWD	CPLX0-7530		74.67911373302745
METSOX1tex	REV	CPLX0-7530		74.67911373302745
METSOX1tex	FWD	CPLX0-7533		76.74472378998097
METSOX1tex	REV	CPLX0-7533		76.74472378998097
METSOX1tex	FWD	CPLX0-7534		75.26768199270408
METSOX1tex	REV	CPLX0-7534		75.26768199270408
METSOX1tex	FWD	G6700-MONOMER		34.19401863135169
METSOX1tex	REV	G6700-MONOMER		34.19401863135169
METSOX2tex	FWD	CPLX0-7530		74.67911373302745
METSOX2tex	REV	CPLX0-7530		74.67911373302745
METSOX2tex	FWD	CPLX0-7533		76.74472378998097
METSOX2tex	REV	CPLX0-7533		76.74472378998097
METSOX2tex	FWD	CPLX0-7534		75.26768199270408
METSOX2tex	REV	CPLX0-7534		75.26768199270408
METSOX2tex	FWD	G6700-MONOMER		34.19401863135169
METSOX2tex	REV	G6700-MONOMER		34.19401863135169
METSOXR11	FWD	EG10124-MONOMER	bmocogdp(1)	59.30373369541167
METSOXR11	FWD	EG11433-MONOMER		22.296508687747
METSOXR12	FWD	EG10124-MONOMER	bmocogdp(1)	59.30373369541167
METSOXR12	FWD	EG11433-MONOMER		22.296508687747
METSOXR21	FWD	EG12394-MONOMER		16.373610506165928
METSOXR22	FWD	EG12394-MONOMER		16.373610506165928
METS	FWD	HOMOCYSMETB12-MONOMER	zn2(1) AND cbl1(1)	4.094009367442936
METS	FWD	HOMOCYSMET-MONOMER	zn2(1)	58.6951270868921
METabcpp	FWD	METNIQ-METHIONINE-ABC-CPLX		80.13073259279925
METtex	FWD	CPLX0-7530		74.67911373302745
METtex	REV	CPLX0-7530		74.67911373302745
METtex	FWD	CPLX0-7533		76.74472378998097
METtex	REV	CPLX0-7533		76.74472378998097
METtex	FWD	CPLX0-7534		75.26768199270408
METtex	REV	CPLX0-7534		75.26768199270408
METtex	FWD	G6700-MONOMER		34.19401863135169
METtex	REV	G6700-MONOMER		34.19401863135169
MG2tex	FWD	CPLX0-7530		74.67911373302745
MG2tex	REV	CPLX0-7530		74.67911373302745
MG2tex	FWD	CPLX0-7533		76.74472378998097
MG2tex	REV	CPLX0-7533		76.74472378998097
MG2tex	FWD	CPLX0-7534		75.26768199270408
MG2tex	REV	CPLX0-7534		75.26768199270408
MG2tex	FWD	G6700-MONOMER		34.19401863135169
MG2tex	REV	G6700-MONOMER		34.19401863135169
MG2tpp	FWD	CORA-MONOMER		31.26739885365948
MG2uabcpp	FWD	MGTA-MONOMER		66.23231391174049
MGSA	FWD	METHGLYSYN-CPLX		67.20659140624524
MI1PP	FWD	EG10983-MONOMER	mg2(1)	26.39028338896016
MICITDr	FWD	CPLX0-7761	4fe4s(1)	106.3305798823874
MICITDr	REV	CPLX0-7761	4fe4s(1)	106.3305798823874
MINCYCtex	FWD	CPLX0-7530		74.67911373302745
MINCYCtex	REV	CPLX0-7530		74.67911373302745
MINCYCtex	FWD	CPLX0-7533		76.74472378998097
MINCYCtex	REV	CPLX0-7533		76.74472378998097
MINCYCtex	FWD	CPLX0-7534		75.26768199270408
MINCYCtex	REV	CPLX0-7534		75.26768199270408
MINCYCtex	FWD	G6700-MONOMER		34.19401863135169
MINCYCtex	REV	G6700-MONOMER		34.19401863135169
MINCYCtpp	FWD	CPLX0-3932		115.58647559127218
MINCYCtpp	FWD	TRANS-CPLX-201		115.80312528151872
MLTG1	FWD	MALTODEXGLUCOSID-MONOMER		50.43508687123501
MLTG2	FWD	MALTODEXGLUCOSID-MONOMER		50.43508687123501
MLTG3	FWD	MALTODEXGLUCOSID-MONOMER		50.43508687123501
MLTG4	FWD	MALTODEXGLUCOSID-MONOMER		50.43508687123501
MLTG5	FWD	MALTODEXGLUCOSID-MONOMER		50.43508687123501
MLTGY1pp	FWD	EG10950-MONOMER		52.71589871477681
MLTGY1pp	FWD	EG11373-MONOMER		44.363460277805295
MLTGY1pp	FWD	G6622-MONOMER		21.521856944365606
MLTGY1pp	FWD	G7410-MONOMER		33.60829430125494
MLTGY1pp	FWD	G7457-MONOMER		33.70524822536251
MLTGY1pp	FWD	G7533-MONOMER		33.52105341187107
MLTGY2pp	FWD	EG10950-MONOMER		52.71589871477681
MLTGY2pp	FWD	EG11373-MONOMER		44.363460277805295
MLTGY2pp	FWD	G6622-MONOMER		21.521856944365606
MLTGY2pp	FWD	G7410-MONOMER		33.60829430125494
MLTGY2pp	FWD	G7457-MONOMER		33.70524822536251
MLTGY2pp	FWD	G7533-MONOMER		33.52105341187107
MLTGY3pp	FWD	EG10950-MONOMER		52.71589871477681
MLTGY3pp	FWD	EG11373-MONOMER		44.363460277805295
MLTGY3pp	FWD	G6622-MONOMER		21.521856944365606
MLTGY3pp	FWD	G7410-MONOMER		33.60829430125494
MLTGY3pp	FWD	G7457-MONOMER		33.70524822536251
MLTGY3pp	FWD	G7533-MONOMER		33.52105341187107
MLTGY4pp	FWD	EG10950-MONOMER		52.71589871477681
MLTGY4pp	FWD	EG11373-MONOMER		44.363460277805295
MLTGY4pp	FWD	G6622-MONOMER		21.521856944365606
MLTGY4pp	FWD	G7410-MONOMER		33.60829430125494
MLTGY4pp	FWD	G7457-MONOMER		33.70524822536251
MLTGY4pp	FWD	G7533-MONOMER		33.52105341187107
MLTP1	FWD	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MLTP1	REV	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MLTP2	FWD	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MLTP2	REV	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MLTP3	FWD	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MLTP3	REV	MALDEXPHOSPHORYL-CPLX	pydx5p(1)	103.80014205593369
MMCD	FWD	CPLX0-254		101.15686591702546
MMETt2pp	FWD	B0260-MONOMER		39.855544687676534
MMETtex	FWD	CPLX0-7530		74.67911373302745
MMETtex	REV	CPLX0-7530		74.67911373302745
MMETtex	FWD	CPLX0-7533		76.74472378998097
MMETtex	REV	CPLX0-7533		76.74472378998097
MMETtex	FWD	CPLX0-7534		75.26768199270408
MMETtex	REV	CPLX0-7534		75.26768199270408
MMETtex	FWD	G6700-MONOMER		34.19401863135169
MMETtex	REV	G6700-MONOMER		34.19401863135169
MMM	FWD	CPLX0-7741	adocbl(1)	92.69385054111744
MN2t3pp	FWD	B0752-MONOMER		30.042103873817194
MN2t3pp	FWD	CPLX0-7641		48.60174271918431
MN2tpp	FWD	EG11167-MONOMER		24.54324461325089
MN6PP	FWD	G6425-MONOMER	mg2(1)	27.225515961849702
MNLptspp	FWD	CPLX-166		140.88836578386403
MNLtex	FWD	CPLX0-7530		74.67911373302745
MNLtex	REV	CPLX0-7530		74.67911373302745
MNLtex	FWD	CPLX0-7533		76.74472378998097
MNLtex	REV	CPLX0-7533		76.74472378998097
MNLtex	FWD	CPLX0-7534		75.26768199270408
MNLtex	REV	CPLX0-7534		75.26768199270408
MNLtex	FWD	G6700-MONOMER		34.19401863135169
MNLtex	REV	G6700-MONOMER		34.19401863135169
MNNH	FWD	MANNONDEHYDRAT-MONOMER		36.42710765830413
MNt2pp	FWD	YFEP-MONOMER		36.04832137759414
MNtex	FWD	CPLX0-7530		74.67911373302745
MNtex	REV	CPLX0-7530		74.67911373302745
MNtex	FWD	CPLX0-7533		76.74472378998097
MNtex	REV	CPLX0-7533		76.74472378998097
MNtex	FWD	CPLX0-7534		75.26768199270408
MNtex	REV	CPLX0-7534		75.26768199270408
MNtex	FWD	G6700-MONOMER		34.19401863135169
MNtex	REV	G6700-MONOMER		34.19401863135169
MOAT2	FWD	KDOTRANS-MONOMER		624.0006797544955
MOAT3C	FWD	EG11426-MONOMER		28.903998873051016
MOAT	FWD	KDOTRANS-MONOMER		624.7601313734322
MOBDabcpp	FWD	ABC-19-CPLX		92.57044152011746
MOBDabcpp	FWD	ABC-70-CPLX		104.0175753519092
MOBDabcpp	FWD	ABC-7-CPLX		104.42874744010662
MOBDtex	FWD	CPLX0-7530		74.67911373302745
MOBDtex	REV	CPLX0-7530		74.67911373302745
MOBDtex	FWD	CPLX0-7533		76.74472378998097
MOBDtex	REV	CPLX0-7533		76.74472378998097
MOBDtex	FWD	CPLX0-7534		75.26768199270408
MOBDtex	REV	CPLX0-7534		75.26768199270408
MOBDtex	FWD	G6700-MONOMER		34.19401863135169
MOBDtex	REV	G6700-MONOMER		34.19401863135169
MOCDS	FWD	G7496-MONOMER	mg2(1)	20.995216055228724
MOCOS	FWD	EG10153-MONOMER		1.5382515932062036e-05
MOGDS	FWD	EG11829-MONOMER_EG11828-MONOMER		34.05538695741029
MOGDS	FWD	EG11829-MONOMER	mg2(1)	21.08967249108987
MOGDS	FWD	EG11829-MONOMER	mn2(1)	21.08967249108987
MOHMT	FWD	3-METHYL-2-OXOBUT-OHCH3XFER-CPLX	mg2(1)	144.78564415032
MPTAT	FWD	EG11511-MONOMER		1.486751857359799e-05
MPTG2	FWD	CPLX0-3951_G6561-MONOMER		129.79537384473923
MPTG2	FWD	CPLX0-7717_G6561-MONOMER		129.25881610579145
MPTG2	FWD	G7322-MONOMER_G6561-MONOMER		85.76389696795388
MPTG	FWD	CPLX0-3951_G6561-MONOMER		129.79537384473923
MPTG	FWD	CPLX0-7717_G6561-MONOMER		129.25881610579145
MPTG	FWD	G7322-MONOMER_G6561-MONOMER		85.76389696795388
MPTS1	FWD	EG11598-MONOMER		8.576084708654754e-06
MPTSS1	FWD	EG10154-MONOMER		0.0002303786671719318
MSAR	FWD	CPLX0-1962		70.90878316307881
MSAR	FWD	G6519-MONOMER		21.03881791426938
MSO3abcpp	FWD	ABC-56-CPLX		89.16555870425785
MSO3tex	FWD	CPLX0-7530		74.67911373302745
MSO3tex	REV	CPLX0-7530		74.67911373302745
MSO3tex	FWD	CPLX0-7533		76.74472378998097
MSO3tex	REV	CPLX0-7533		76.74472378998097
MSO3tex	FWD	CPLX0-7534		75.26768199270408
MSO3tex	REV	CPLX0-7534		75.26768199270408
MSO3tex	FWD	G6700-MONOMER		34.19401863135169
MSO3tex	REV	G6700-MONOMER		34.19401863135169
MTAN	FWD	CPLX0-1541		1915.4773815888202
MTHFC	FWD	FOLD-CPLX		46.498794138521575
MTHFC	REV	FOLD-CPLX		46.498794138521575
MTHFD	FWD	FOLD-CPLX		46.498794138521575
MTHFD	REV	FOLD-CPLX		46.498794138521575
MTHFR2	FWD	METHYLENETHFREDUCT-CPLX	fad(1)	0.8658309161812769
MTRPOX	FWD	SARCOX-MONOMER	fad(1)	33.99842221640058
N2Otex	FWD	CPLX0-7530		74.67911373302745
N2Otex	REV	CPLX0-7530		74.67911373302745
N2Otex	FWD	CPLX0-7533		76.74472378998097
N2Otex	REV	CPLX0-7533		76.74472378998097
N2Otex	FWD	CPLX0-7534		75.26768199270408
N2Otex	REV	CPLX0-7534		75.26768199270408
N2Otex	FWD	G6700-MONOMER		34.19401863135169
N2Otex	REV	G6700-MONOMER		34.19401863135169
NACODA	FWD	ACETYLORNDEACET-CPLX	zn2(1)	58.69050164309842
NACtex	FWD	CPLX0-7530		74.67911373302745
NACtex	REV	CPLX0-7530		74.67911373302745
NACtex	FWD	CPLX0-7533		76.74472378998097
NACtex	REV	CPLX0-7533		76.74472378998097
NACtex	FWD	CPLX0-7534		75.26768199270408
NACtex	REV	CPLX0-7534		75.26768199270408
NACtex	FWD	G6700-MONOMER		34.19401863135169
NACtex	REV	G6700-MONOMER		34.19401863135169
NADDP	FWD	EG10534-MONOMER	mg2(1)	52.8374974561444
NADDP	FWD	EG11702-MONOMER		26.734965775096875
NADH10	FWD	NADH-DHII-MONOMER	mg2(1) AND cu(1) AND fad(1)	37.96629141458191
NADH16pp	FWD	NADH-DHI-CPLX	2fe2s(1) AND 4fe4s(1) AND fmn(1)	235.67469177650958
NADH17pp	FWD	NADH-DHI-CPLX	2fe2s(1) AND 4fe4s(1) AND fmn(1)	235.67469177650958
NADH18pp	FWD	NADH-DHI-CPLX	2fe2s(1) AND 4fe4s(1) AND fmn(1)	235.67469177650958
NADH5	FWD	NADH-DHII-MONOMER	mg2(1) AND cu(1) AND fad(1)	37.96629141458191
NADH9	FWD	NADH-DHII-MONOMER	mg2(1) AND cu(1) AND fad(1)	37.96629141458191
NADK	FWD	CPLX0-682	mg2(1)	109.87544152391663
NADPHQR2	FWD	CPLX0-253	fad(1)	35.77442341141775
NADPHQR3	FWD	CPLX0-253	fad(1)	35.77442341141775
NADPHQR4	FWD	CPLX0-253	fad(1)	35.77442341141775
NADS1	FWD	NAD-SYNTH-CPLX	mg2(1)	0.00020114311831238288
NADS1	FWD	NAD-SYNTH-CPLX	mn2(1)	0.00020114311831238288
NADTRHD	FWD	PYRNUTRANSHYDROGEN-CPLX		114.621727680202
NADTRHD	FWD	UDHA-CPLX	fad(1)	192.4455372588337
NAMNPP	FWD	NICOTINATEPRIBOSYLTRANS-MONOMER		37.07660760910286
#NAPAB-CPLX	FWD	NAPC-MONOMER_bmocogdp_integration_NAPD-MONOMER		574.8726157198568
#NAP-CPLX	FWD	bmocogdp_integration_NAPD-MONOMER		532.6863758760759
NAt3_1p5pp	FWD	NHAB-MONOMER		43.46534416249698
NAt3_2pp	FWD	CPLX0-7629		57.67805652672226
NAt3pp	FWD	CHAA-MONOMER		32.91860365478804
NAt3pp	FWD	CMR-MONOMER		36.12371516715905
NAtex	FWD	CPLX0-7530		74.67911373302745
NAtex	REV	CPLX0-7530		74.67911373302745
NAtex	FWD	CPLX0-7533		76.74472378998097
NAtex	REV	CPLX0-7533		76.74472378998097
NAtex	FWD	CPLX0-7534		75.26768199270408
NAtex	REV	CPLX0-7534		75.26768199270408
NAtex	FWD	G6700-MONOMER		34.19401863135169
NAtex	REV	G6700-MONOMER		34.19401863135169
NDPK1	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK1	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK1	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK1	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK1	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK1	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK1	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK1	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK2	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK2	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK2	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK2	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK2	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK2	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK2	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK2	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK3	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK3	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK3	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK3	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK3	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK3	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK3	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK3	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK4	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK4	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK4	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK4	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK4	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK4	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK4	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK4	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK5	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK5	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK5	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK5	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK5	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK5	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK5	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK5	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK6	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK6	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK6	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK6	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK6	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK6	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK6	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK6	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK7	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK7	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK7	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK7	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK7	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK7	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK7	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK7	REV	NUCLEOSIDE-DIP-KIN-CPLX	mn2(1)	46.343663899357345
NDPK8	FWD	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK8	REV	ADENYL-KIN-MONOMER	mg2(1)	22.49659816538253
NDPK8	FWD	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK8	REV	NUCLEOSIDE-DIP-KIN-CPLX	ca2(1)	46.343663899357345
NDPK8	FWD	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
NDPK8	REV	NUCLEOSIDE-DIP-KIN-CPLX	mg2(1)	46.343663899357345
