TU_id	start	stop	tss	strand	rho_dependent	rnapol	replicon	genes
TU68_from_RpoD_mono	3732929	3734180	3732929	+	True	RpoD_mono	NC_000913.2	b3569
TU0_13222_from_RpoD_mono	1397745	1402589	None	-	True	RpoD_mono	NC_000913.2	b1338,b1336,b1337
TU0_7043_from_RpoD_mono	3995994	3998168	3995994	+	True	RpoD_mono	NC_000913.2	b3813
TU262_from_RpoD_mono	4038929	4040053	4040053	-	True	RpoD_mono	NC_000913.2	b3857
TU0_13984_from_RpoD_mono	3737697	3738981	3737697	+	True	RpoD_mono	NC_000913.2	b3572
TU0_13751_from_RpoD_mono	2970691	2974036	None	-	True	RpoD_mono	NC_000913.2	b2836
TU00228_from_RpoD_mono	3573744	3575668	3575668	-	True	RpoD_mono	NC_000913.2	b3437
TU00228_with_TERM0382_from_RpoD_mono	3573711	3575668	3575668	-	False	RpoD_mono	NC_000913.2	b3437,b4476
TU0_12918_from_RpoD_mono	418712	421583	418712	+	True	RpoD_mono	NC_000913.2	b0402,b0401
TU00141_from_RpoD_mono	3530701	3532462	3530701	+	True	RpoD_mono	NC_000913.2	b3403
TU0_13634_from_RpoD_mono	2563503	2566129	None	-	True	RpoD_mono	NC_000913.2	b2452
TU0_8281_from_RpoD_mono	1124745	1125369	1124745	+	True	RpoD_mono	NC_000913.2	b1066
TU00008_with_AROF_TYRA_TERMINATOR_from_RpoD_mono	2736934	2739223	2739223	-	False	RpoD_mono	NC_000913.2	b2601,b2600
TU00343_from_RpoD_mono	3342684	3344172	3342684	+	True	RpoD_mono	NC_000913.2	b3202
TU0_3_from_RpoD_mono	4101625	4103709	4103709	-	True	RpoD_mono	NC_000913.2	b3912
TU0_13692_from_RpoD_mono	2759373	2763175	None	-	True	RpoD_mono	NC_000913.2	b2628
TU0_12866_from_RpoD_mono	279248	281207	None	-	True	RpoD_mono	NC_000913.2	b0267,b0266,b4505
TU0_7044_from_RpoD_mono	812375	814770	812375	+	True	RpoD_mono	NC_000913.2	b0779
TU_8427_from_RPOE_MONOMER	1533961	1536711	1536711	-	True	RpoE_mono	NC_000913.2	b1466
TU0_13059_from_RpoD_mono	852406	853988	None	+	True	RpoD_mono	NC_000913.2	b0818
TU0_13283_from_RpoD_mono	1542408	1544052	None	-	True	RpoD_mono	NC_000913.2	b1472
TU00481_with_TERM0322_from_RpoD_mono	2531529	2534402	2531529	+	False	RpoD_mono	NC_000913.2	b2417,b2415,b2416
TU0_14459_from_RpoD_mono	892857	897152	892857	+	True	RpoD_mono	NC_000913.2	b0855,b0854,b0856,b0857
TU00072_from_RpoD_mono	2306713	2308449	2308449	-	True	RpoD_mono	NC_000913.2	b2213
TU00072_from_RPOS_MONOMER	2306713	2308449	2308449	-	True	RpoS_mono	NC_000913.2	b2213
TU681_from_RPOS_MONOMER	2683819	2685047	2683819	+	True	RpoS_mono	NC_000913.2	b2552
TU0_13223_from_RpoD_mono	1406048	1407057	1406048	+	True	RpoD_mono	NC_000913.2	b1342
TU0_13578_from_RpoD_mono	2387135	2387986	None	+	True	RpoD_mono	NC_000913.2	b2275
TU0_4421_with_TERM0821_from_RpoD_mono	703063	705188	703063	+	False	RpoD_mono	NC_000913.2	b0679
TU0_8301_from_RpoD_mono	2411492	2414913	None	+	True	RpoD_mono	NC_000913.2	b2297
TU0_3101_from_RpoD_mono	2478660	2481470	2481470	-	True	RpoD_mono	NC_000913.2	b2368
TU263_from_RpoD_mono	4038929	4040144	4040144	-	True	RpoD_mono	NC_000913.2	b3857
TU00229_from_RpoD_mono	3544427	3545897	3544427	+	True	RpoD_mono	NC_000913.2	b3415
TU00142_with_TERM0222_from_RpoD_mono	357997	360460	357997	+	False	RpoD_mono	NC_000913.2	b0341,b0340,b0339
TU0_6443_with_TERM0_1040_from_RpoD_mono	185090	185977	185977	-	False	RpoD_mono	NC_000913.2	b0166
TU0_13924_from_RpoD_mono	3502957	3508998	None	-	True	RpoD_mono	NC_000913.2	b3381,b3380,b3379,b3378,b3377
TU00344_from_RpoD_mono	3820100	3825314	3820100	+	True	RpoD_mono	NC_000913.2	b3652,b3649,b3650,b3651
TU0_13526_from_RpoD_mono	2210265	2212666	None	-	True	RpoD_mono	NC_000913.2	b2126
TU00414_with_TERM59_from_RPOH_MONOMER	3322964	3325753	3325753	-	False	RpoH_mono	NC_000913.2	b3178,b3179
TU0_8812_with_TERM0_1087_from_RpoD_mono	849642	850232	849642	+	False	RpoD_mono	NC_000913.2	b0814
TU00009_with_AROGT1_from_RpoD_mono	784814	786044	784814	+	False	RpoD_mono	NC_000913.2	b0754
TU0_13635_from_RpoD_mono	2566346	2570072	None	-	True	RpoD_mono	NC_000913.2	b2454,b2455,b2456
TU0_4441_from_RPON_MONOMER	2830461	2833067	2830461	+	True	RpoN_mono	NC_000913.2	b2711,b2710
TU0_13394_from_RpoD_mono	1853015	1859356	None	-	True	RpoD_mono	NC_000913.2	b1776,b1774,b1775,b1772,b1773
TU0_3102_from_RpoD_mono	3963670	3964113	3963670	+	True	RpoD_mono	NC_000913.2	b3781
TU0_12867_from_RpoD_mono	281481	284392	None	+	True	RpoD_mono	NC_000913.2	b0268,b0269
TU00482_with_TERM0322_from_RpoD_mono	2531623	2534402	2531623	+	False	RpoD_mono	NC_000913.2	b2417,b2415,b2416
TU_8428_from_RPOE_MONOMER	1719022	1722157	1719022	+	True	RpoE_mono	NC_000913.2	b1645,b1643,b1644
TU0_6444_from_RPOS_MONOMER	4231745	4233430	4231745	+	True	RpoS_mono	NC_000913.2	b4025
TU0_6444_from_RpoD_mono	4231745	4233430	4231745	+	True	RpoD_mono	NC_000913.2	b4025
TU682_from_RpoD_mono	3882260	3882875	3882260	+	True	RpoD_mono	NC_000913.2	b3703,b3704
TU0_13224_from_RpoD_mono	1407387	1408908	None	+	True	RpoD_mono	NC_000913.2	b1343
TU0_14460_from_RPOE_MONOMER	3210715	3212910	3210715	+	True	RpoE_mono	NC_000913.2	b3067
TU0_7081_from_RpoD_mono	3086277	3087700	3086277	+	True	RpoD_mono	NC_000913.2	b2943
TU27_with_TERM0461_from_RpoD_mono	1930109	1930808	1930808	-	False	RpoD_mono	NC_000913.2	b1850
TU0_14798_with_TERM0_1144_from_RpoD_mono	1842961	1846053	1846053	-	False	RpoD_mono	NC_000913.2	b1764,b1763
TU00230_from_RpoD_mono	208411	209580	208411	+	True	RpoD_mono	NC_000913.2	b0185
TU0_14558_from_RPOH_MONOMER	2876591	2879070	None	-	True	RpoH_mono	NC_000913.2	b2757,b2755,b2756
TU00345_with_TERM0_1132_from_RpoD_mono	189712	191738	189712	+	False	RpoD_mono	NC_000913.2	b0170,b0169
TU0_4444_with_TERM0681_from_RpoD_mono	712165	714465	712165	+	False	RpoD_mono	NC_000913.2	b0687,b0688
TU0_3103_from_RpoD_mono	3963710	3964113	3963710	+	True	RpoD_mono	NC_000913.2	b3781
TU0_14107_from_RpoD_mono	4225625	4227385	4225625	+	True	RpoD_mono	NC_000913.2	b4020
TU0_8813_from_RpoD_mono	1312015	1312682	1312015	+	True	RpoD_mono	NC_000913.2	b1256
TU0_13925_from_RpoD_mono	3509082	3510366	None	-	True	RpoD_mono	NC_000913.2	b3383
TU0_8364_from_RPOS_MONOMER	1289443	1290478	1289443	+	True	RpoS_mono	NC_000913.2	b1235
TU00415_with_TERM42_from_RpoD_mono	1997565	1999843	1999843	-	False	RpoD_mono	NC_000913.2	b1921,b1922,b1920
TU0_8321_from_RpoD_mono	3811875	3813113	3811875	+	True	RpoD_mono	NC_000913.2	b3641,b3640
TU0_14183_from_RpoD_mono	4502081	4504428	None	+	True	RpoD_mono	NC_000913.2	b4280
TU0_14039_from_RpoD_mono	3965823	3978719	3965823	+	True	RpoD_mono	NC_000913.2	b3789,b3790,b3788,b3787,b3794,b3784,b3786,b3785,b3791,b3792,b4481,b3793
TU0_7141_from_RpoD_mono	1553850	1554364	1554364	-	True	RpoD_mono	NC_000913.2	b1481
TU00279_with_TERM0_1050_from_RPOS_MONOMER	3189738	3190034	3190034	-	False	RpoS_mono	NC_000913.2	b3049
TU00010_with_AROH_TERMINATOR_from_RpoD_mono	1786342	1787534	1786342	+	False	RpoD_mono	NC_000913.2	b1704
TU0_6481_from_RpoD_mono	496363	497043	496363	+	True	RpoD_mono	NC_000913.2	b0474
TU0_13290_from_RpoD_mono	1573271	1577366	None	-	True	RpoD_mono	NC_000913.2	b1496
TU0_13527_from_RPOS_MONOMER	2212862	2213619	2212862	+	True	RpoS_mono	NC_000913.2	b2127
TU0_13527_from_RpoD_mono	2212862	2213619	2212862	+	True	RpoD_mono	NC_000913.2	b2127
TU00483_with_TERM0322_from_RpoD_mono	2531630	2534402	2531630	+	False	RpoD_mono	NC_000913.2	b2417,b2415,b2416
TU0_13694_from_RpoD_mono	2765732	2767508	None	+	True	RpoD_mono	NC_000913.2	b2633
TU00074_from_RpoD_mono	638144	640541	638144	+	True	RpoD_mono	NC_000913.2	b0606,b0605
TU00356_with_TERM0_1143_from_RpoD_mono	1842956	1846724	1846724	-	False	RpoD_mono	NC_000913.2	b1764,b1765,b1763
TU0_13986_from_RpoD_mono	3750986	3752451	None	-	True	RpoD_mono	NC_000913.2	b3587
TU0_3104_from_RpoD_mono	2716697	2717176	2716697	+	True	RpoD_mono	NC_000913.2	b2582
TU281_from_RpoD_mono	2705344	2708208	2708208	-	True	RpoD_mono	NC_000913.2	b2571,b2573,b2572
TU0_13874_from_RpoD_mono	3286112	3290454	None	+	True	RpoD_mono	NC_000913.2	b3145,b3144
TU0_13636_from_RpoD_mono	2570179	2573827	None	-	True	RpoD_mono	NC_000913.2	b2459,b2461,b2460,b2458,b2462
TU_8430_from_RPOE_MONOMER	1726377	1731727	1726377	+	True	RpoE_mono	NC_000913.2	b1653
TU684_from_RpoD_mono	1952602	1956156	None	-	True	RpoD_mono	NC_000913.2	b1873
TU00144_from_RpoD_mono	2536694	2541579	2541579	-	True	RpoD_mono	NC_000913.2	b2424,b2425,b2422,b2423
TU0_12868_from_RpoD_mono	284619	287623	None	+	True	RpoD_mono	NC_000913.2	b0271
TU0_14235_from_RpoD_mono	3079914	3080693	3079914	+	True	RpoD_mono	NC_000913.2	b2936
TU00346_from_RpoD_mono	4423048	4424580	4423048	+	True	RpoD_mono	NC_000913.2	b4201,b4203,b4202,b4200
TU0_7341_with_TERM0661_from_RpoD_mono	3056666	3057375	3057375	-	False	RpoD_mono	NC_000913.2	b2914
TU0_7161_from_RpoD_mono	3796262	3806261	3806261	-	True	RpoD_mono	NC_000913.2	b3626,b3627,b3631,b3629,b3630,b3624,b3628,b3632,b3625
TU00231_with_ACCCT1_from_RpoD_mono	3403162	3405324	3403162	+	False	RpoD_mono	NC_000913.2	b3256,b3255
TU0_8323_with_TERM4_from_EG11355_MONOMER	1260118	1262779	1262779	-	False	FliA_mono	NC_000913.2	b1209,b1207,b1208
TU0_4462_from_RpoD_mono	2916067	2920122	None	-	True	RpoD_mono	NC_000913.2	b2788,b2789
TU0_8365_from_RpoD_mono	3683723	3693259	None	-	True	RpoD_mono	NC_000913.2	b3533,b3531,b3532
TU0_14559_from_RPOH_MONOMER	2213767	2217503	None	-	True	RpoH_mono	NC_000913.2	b2129,b2130,b2131
TU0_14801_from_EG11355_MONOMER	4325102	4328261	4325102	+	True	FliA_mono	NC_000913.2	b4109,b4110
TU0_12921_from_RpoD_mono	432201	436331	432201	+	True	RpoD_mono	NC_000913.2	b0415,b0416,b0413,b0414,b0417,b0418
TU0_13062_from_RpoD_mono	859397	862761	None	-	True	RpoD_mono	NC_000913.2	b0824
TU00484_from_RpoD_mono	4469009	4470576	4470576	-	True	RpoD_mono	NC_000913.2	b4245,b4246
TU0_13453_from_RpoD_mono	1995086	1997532	1997532	-	True	RpoD_mono	NC_000913.2	b1919,b1918
TU00280_with_TERM71_from_RpoD_mono	3909833	3913246	3913246	-	False	RpoD_mono	NC_000913.2	b3730,b3729
TU00075_with_TERM0_1108_from_RpoD_mono	3097676	3098773	3098773	-	False	RpoD_mono	NC_000913.2	b2957
TU00011_from_RpoD_mono	405504	407329	405504	+	True	RpoD_mono	NC_000913.2	b0389,b0390,b0388
TU0_13695_from_RpoD_mono	2767725	2769637	None	+	True	RpoD_mono	NC_000913.2	b2637,b2635,b2636
TU0_13832_from_RpoD_mono	3165873	3166675	3166675	-	True	RpoD_mono	NC_000913.2	b3022
TU0_7162_from_RpoD_mono	3796262	3806203	3806203	-	True	RpoD_mono	NC_000913.2	b3626,b3627,b3631,b3629,b3630,b3624,b3628,b3632,b3625
TU3_from_RpoD_mono	1314440	1317968	1317968	-	True	RpoD_mono	NC_000913.2	b1261,b1262
TU0_13934_from_RpoD_mono	3561747	3562028	None	-	True	RpoD_mono	NC_000913.2	b3427
TU00357_from_RpoD_mono	956818	959318	956818	+	True	RpoD_mono	NC_000913.2	b0907,b0908
TU0_7342_from_RPOS_MONOMER	2577330	2579661	2577330	+	True	RpoS_mono	NC_000913.2	b2465
TU0_14669_from_RpoD_mono	4116868	4118421	4118421	-	True	RpoD_mono	NC_000913.2	b3930
TU00146_with_TERM44_from_RpoD_mono	2871256	2874390	2874390	-	False	RpoD_mono	NC_000913.2	b2752,b2750,b2751
TU0_8324_from_RpoD_mono	1277044	1278571	1277044	+	True	RpoD_mono	NC_000913.2	b1223
TU00347_with_TERM87_from_RpoD_mono	3446289	3451464	3451464	-	False	RpoD_mono	NC_000913.2	b3316,b3319,b3313,b3314,b3321,b3317,b3312,b3315,b3318,b3311,b3320
TU_8431_from_RPOE_MONOMER	2764729	2765377	2764729	+	True	RpoE_mono	NC_000913.2	b2631
TU0_4482_from_RPOH_MONOMER	765034	769834	765034	+	True	RpoH_mono	NC_000913.2	b0732,b0731
TU0_6483_from_RpoD_mono	2598459	2598970	2598459	+	True	RpoD_mono	NC_000913.2	b2480
TU685_from_RpoD_mono	3616560	3617012	3616560	+	True	RpoD_mono	NC_000913.2	b3481
TU0_3123_from_RpoD_mono	510797	513092	510797	+	True	RpoD_mono	NC_000913.2	b0486,b0485
TU0_13226_from_RpoD_mono	1410024	1415410	None	-	True	RpoD_mono	NC_000913.2	b1350,b1346,b1347,b1349,b1348
TU0_14802_from_EG11355_MONOMER	262552	265382	265382	-	True	FliA_mono	NC_000913.2	b0249,b4504,b0246,b0248,b0247,b0250
TU0_7163_from_RpoD_mono	3806539	3807840	3806539	+	True	RpoD_mono	NC_000913.2	b3633
TU0_13063_from_RpoD_mono	865760	872024	865760	+	True	RpoD_mono	NC_000913.2	b0828,b0831,b0829,b0830,b0832
TU0_14111_with_TERM0_1029_from_RpoD_mono	4233819	4234232	4233819	+	False	RpoD_mono	NC_000913.2	b4026
TU00485_from_RpoD_mono	4469009	4470768	4470768	-	True	RpoD_mono	NC_000913.2	b4245,b4246
TU0_13927_from_RPOS_MONOMER	3518637	3520950	3520950	-	True	RpoS_mono	NC_000913.2	b3394,b3395,b3393
TU0_12924_from_RpoD_mono	442275	443739	None	-	True	RpoD_mono	NC_000913.2	b0425
TU0_13455_from_RpoD_mono	2006301	2007736	None	+	True	RpoD_mono	NC_000913.2	b1930
TU00417_from_RPOH_MONOMER	12123	15298	12123	+	True	RpoH_mono	NC_000913.2	b0014,b0015
TU0_4483_with_TERM0183_from_RpoD_mono	4311280	4311850	4311280	+	False	RpoD_mono	NC_000913.2	b4090
TU0_8325_from_RpoD_mono	484923	485632	484923	+	True	RpoD_mono	NC_000913.2	b0464
TU0_3124_from_RpoD_mono	137045	138633	137045	+	True	RpoD_mono	NC_000913.2	b0123
TU0_14243_from_RpoD_mono	1501681	1502889	None	+	True	RpoD_mono	NC_000913.2	b1432
TU301_with_TERM8_from_RpoD_mono	2520720	2522932	2522932	-	False	RpoD_mono	NC_000913.2	b2407,b2406
TU00281_with_TERMGLYS_from_RpoD_mono	3720314	3723377	3723377	-	False	RpoD_mono	NC_000913.2	b3560,b3559
TU0_14670_from_RpoD_mono	4263675	4264884	4263675	+	True	RpoD_mono	NC_000913.2	b4053
TU00012_with_AROPT1_from_RpoD_mono	120144	121671	121671	-	False	RpoD_mono	NC_000913.2	b0112
TU0_14561_from_RPOH_MONOMER	4395069	4402327	4395069	+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4171,b4170,b4172,b4173
TU0_13589_from_RpoD_mono	2419347	2420623	None	+	True	RpoD_mono	NC_000913.2	b2304
TU00147_from_RpoD_mono	2511031	2512266	2511031	+	True	RpoD_mono	NC_000913.2	b2393
TU0_13696_from_RpoD_mono	2769862	2770707	None	-	True	RpoD_mono	NC_000913.2	b2638
TU0_12796_from_RpoD_mono	19810	20508	None	-	True	RpoD_mono	NC_000913.2	b0022,b0021
TU00358_from_RpoD_mono	160149	161515	161515	-	True	RpoD_mono	NC_000913.2	b0146
TU0_14803_from_EG11355_MONOMER	262552	265451	265451	-	True	FliA_mono	NC_000913.2	b0249,b4504,b0246,b0248,b0247,b0250
TU00348_from_RpoD_mono	3468167	3472643	3472643	-	True	RpoD_mono	NC_000913.2	b3340,b3342,b3341
TU0_7164_from_RpoD_mono	3806279	3807840	3806279	+	True	RpoD_mono	NC_000913.2	b3633
TU0_8586_from_RPOS_MONOMER	3632766	3633916	3632766	+	True	RpoS_mono	NC_000913.2	b3491
TU_8433_from_RPOE_MONOMER	3451530	3453656	3453656	-	True	RpoE_mono	NC_000913.2	b3323
TU686_from_RPON_MONOMER	2599193	2612804	2599193	+	True	RpoN_mono	NC_000913.2	b2481,b2485,b2482,b2483,b2484,b2490,b2487,b2488,b2492,b2489,b2491,b2486
TU0_14465_with_TERM0_1039_from_RPOH_MONOMER	22229	27279	22229	+	False	RpoH_mono	NC_000913.2	b0029,b0026,b0028,b0027
TU0_4501_from_RpoD_mono	182447	183620	182447	+	True	RpoD_mono	NC_000913.2	b0162
TU0_8658_from_RpoD_mono	3214775	3215424	3214775	+	True	RpoD_mono	NC_000913.2	b3071
TU0_13064_from_RpoD_mono	872202	875886	None	+	True	RpoD_mono	NC_000913.2	b0834
TU0_7401_with_TERM0702_from_RpoD_mono	1064782	1066080	1064782	+	False	RpoD_mono	NC_000913.2	b1002
TU00486_from_RpoD_mono	2021860	2022615	2021860	+	True	RpoD_mono	NC_000913.2	b1951
TU0_13582_from_RpoD_mono	2409461	2410616	None	-	True	RpoD_mono	NC_000913.2	b2294
TU00233_from_RpoD_mono	480478	484922	484922	-	True	RpoD_mono	NC_000913.2	b0463
TU00077_with_TERM2_from_RpoD_mono	1331812	1332898	1331812	+	False	RpoD_mono	NC_000913.2	b1275
TU0_6485_with_TERM0_1109_from_RpoD_mono	4107930	4108753	4107930	+	False	RpoD_mono	NC_000913.2	b3918
TU0_14112_from_RpoD_mono	4234285	4237753	None	+	True	RpoD_mono	NC_000913.2	b4028,b4029
TU0_14373_from_RpoD_mono	3453549	3464242	3453549	+	True	RpoD_mono	NC_000913.2	b3335,b3330,b3331,b3324,b3334,b3325,b3333,b3329,b3327,b3328,b3332,b3326
TU302_from_RpoD_mono	384429	387870	384429	+	True	RpoD_mono	NC_000913.2	b0367,b0366,b0368,b0365
TU0_12870_from_RpoD_mono	289872	290570	None	-	True	RpoD_mono	NC_000913.2	b0275,b0274
TU0_8367_from_RPOS_MONOMER	1288329	1290478	1288329	+	True	RpoS_mono	NC_000913.2	b1234,b1235
TU00148_from_RpoD_mono	2475843	2478552	2475843	+	True	RpoD_mono	NC_000913.2	b2365,b2366
TU00418_from_RPOH_MONOMER	12144	15298	12144	+	True	RpoH_mono	NC_000913.2	b0014,b0015
TU0_14042_from_RpoD_mono	3992515	3995922	3992515	+	True	RpoD_mono	NC_000913.2	b3811,b3810,b3809,b3812,b4558
TU00282_from_RPOS_MONOMER	3653278	3654814	3654814	-	True	RpoS_mono	NC_000913.2	b3509,b3510
TU00282_from_RpoD_mono	3653278	3654814	3654814	-	True	RpoD_mono	NC_000913.2	b3509,b3510
TU00349_with_TERM84_from_RpoD_mono	3437603	3440587	3440587	-	False	RpoD_mono	NC_000913.2	b3297,b3294,b3295,b3296,b3298
TU0_4502_from_RpoD_mono	4305806	4311160	4311160	-	True	RpoD_mono	NC_000913.2	b4089,b4088,b4087,b4086
TU0_3144_from_RPOS_MONOMER	3488883	3489670	3489670	-	True	RpoS_mono	NC_000913.2	b3362
TU00359_with_SPEDT1_from_RpoD_mono	134756	136940	136940	-	False	RpoD_mono	NC_000913.2	b0121,b0120,b0122
TU0_7421_with_TERM0741_from_RPOS_MONOMER	2506446	2507483	2507483	-	False	RpoS_mono	NC_000913.2	b2388
TU0_7421_with_TERM0741_from_RpoD_mono	2506446	2507483	2507483	-	False	RpoD_mono	NC_000913.2	b2388
TU0_14654_from_RpoD_mono	2904665	2907735	2907735	-	True	RpoD_mono	NC_000913.2	b2780
TU0_14562_from_RpoD_mono	4395123	4402327	4395123	+	True	RpoD_mono	NC_000913.2	b4174,b4175,b4171,b4170,b4172,b4173
TU_8434_from_RPOE_MONOMER	3830242	3834687	3834687	-	True	RpoE_mono	NC_000913.2	b4653,b3658,b3657
TU7_from_RpoD_mono	1461533	1463085	1461533	+	True	RpoD_mono	NC_000913.2	b1400,b1399
TU00487_from_RpoD_mono	3342684	3346260	3342684	+	True	RpoD_mono	NC_000913.2	b3205,b3206,b3202,b3203,b3204
TU0_13228_from_RpoD_mono	1415862	1416253	None	-	True	RpoD_mono	NC_000913.2	b1352
TU0_14466_from_RPOH_MONOMER	433728	436331	433728	+	True	RpoH_mono	NC_000913.2	b0418,b0417,b0415,b0416
TU00078_from_RpoD_mono	2885600	2889986	2889986	-	True	RpoD_mono	NC_000913.2	b2764,b2763
TU0_14313_from_RpoD_mono	2869323	2870512	None	-	True	RpoD_mono	NC_000913.2	b2747
TU00234_with_ACRFT1_from_RpoD_mono	3411886	3416199	None	+	False	RpoD_mono	NC_000913.2	b3266
TU0_4504_from_RpoD_mono	4305806	4311155	4311155	-	True	RpoD_mono	NC_000913.2	b4089,b4088,b4087,b4086
TU0_3145_from_RpoD_mono	2998279	3001990	2998279	+	True	RpoD_mono	NC_000913.2	b2868,b2866,b2867
TU0_14672_from_RpoD_mono	4368806	4370694	4368806	+	True	RpoD_mono	NC_000913.2	b4143
TU305_with_TERM0_1047_from_RpoD_mono	1266122	1268290	1266122	+	False	RpoD_mono	NC_000913.2	b1215,b1214,b1213
TU0_13135_from_RpoD_mono	1152523	1156797	None	+	True	RpoD_mono	NC_000913.2	b1098,b1100,b1099,b1097
TU0_14374_from_RpoD_mono	3453504	3464242	3453504	+	True	RpoD_mono	NC_000913.2	b3335,b3330,b3331,b3324,b3334,b3325,b3333,b3329,b3327,b3328,b3332,b3326
TU0_8368_from_RpoD_mono	2061412	2063996	2063996	-	True	RpoD_mono	NC_000913.2	b1992,b1993
TU0_13989_from_RpoD_mono	3760206	3765202	None	+	True	RpoD_mono	NC_000913.2	b3594
TU0_13929_from_RPOH_MONOMER	3526691	3527771	None	+	True	RpoH_mono	NC_000913.2	b3400
TU00351_from_RpoD_mono	2742205	2744276	2744276	-	True	RpoD_mono	NC_000913.2	b2608,b2607,b2609
TU0_7441_from_RpoD_mono	1290628	1291588	1290628	+	True	RpoD_mono	NC_000913.2	b1236
TU00419_with_TERM58_from_RpoD_mono	455870	457979	455870	+	False	RpoD_mono	NC_000913.2	b0437,b0438
TU0_13877_from_RpoD_mono	3298277	3299390	3299390	-	True	RpoD_mono	NC_000913.2	b3157
TU0_14043_from_RpoD_mono	4000442	4001216	None	-	True	RpoD_mono	NC_000913.2	b3818
TU00283_from_RpoD_mono	3984709	3988789	None	-	True	RpoD_mono	NC_000913.2	b3803,b3805,b3804
TU0_13343_from_RpoD_mono	1670844	1671525	None	-	True	RpoD_mono	NC_000913.2	b1600
TU0_4521_with_TERM0201_from_RpoD_mono	3575645	3576841	3576841	-	False	RpoD_mono	NC_000913.2	b3438
TU0_12799_from_RPON_MONOMER	45592	47138	45592	+	True	RpoN_mono	NC_000913.2	b0045
TU0_3161_from_RpoD_mono	770425	773404	770425	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU00360_from_RpoD_mono	716169	719683	None	-	True	RpoD_mono	NC_000913.2	b0693
TU0_14811_from_RpoD_mono	2763916	2765013	2763916	+	True	RpoD_mono	NC_000913.2	b2630
TU0_14656_from_RpoD_mono	3298277	3299323	3299323	-	True	RpoD_mono	NC_000913.2	b3157
TU00488_with_TERM71_from_RpoD_mono	3909833	3913349	3913349	-	False	RpoD_mono	NC_000913.2	b3730,b3729
TU00079_with_TERM0_1111_from_RpoD_mono	2530399	2531446	2530399	+	False	RpoD_mono	NC_000913.2	b2414
TU_8435_from_RPOE_MONOMER	638225	640541	638225	+	True	RpoE_mono	NC_000913.2	b0606
TU701_from_RPOS_MONOMER	2802585	2806146	2802585	+	True	RpoS_mono	NC_000913.2	b2678,b2677,b2679
TU701_from_RpoD_mono	2802585	2806146	2802585	+	True	RpoD_mono	NC_000913.2	b2678,b2677,b2679
TU0_14673_from_RpoD_mono	4368896	4370694	4368896	+	True	RpoD_mono	NC_000913.2	b4143
TU0_13229_from_RpoD_mono	1417180	1417480	None	-	True	RpoD_mono	NC_000913.2	b1355
TU0_14467_with_TERM0862_from_RpoD_mono	705222	707201	705222	+	False	RpoD_mono	NC_000913.2	b0680
TU0_14467_with_TERM0862_from_RPOH_MONOMER	705222	707201	705222	+	False	RpoH_mono	NC_000913.2	b0680
TU0_14563_from_RPOH_MONOMER	4397005	4402327	4397005	+	True	RpoH_mono	NC_000913.2	b4174,b4175,b4171,b4172,b4173
TU0_13591_from_RpoD_mono	2429044	2430964	None	-	True	RpoD_mono	NC_000913.2	b2315
TU0_7202_from_RpoD_mono	2667004	2671271	2667004	+	True	RpoD_mono	NC_000913.2	b2540,b2539,b2542,b2538,b2541
TU306_with_TERM0_1047_from_RpoD_mono	1267077	1268290	1267077	+	False	RpoD_mono	NC_000913.2	b1215
TU0_13136_from_RpoD_mono	1161108	1164908	None	+	True	RpoD_mono	NC_000913.2	b1106,b1104,b1107,b1108,b1105
TU0_7461_with_TERM0761_from_RpoD_mono	2004139	2005698	2004139	+	False	RpoD_mono	NC_000913.2	b1927
TU00150_from_RpoD_mono	3243024	3244544	3243024	+	True	RpoD_mono	NC_000913.2	b3093
TU00235_with_TERM181_from_RpoD_mono	4336233	4338579	4338579	-	False	RpoD_mono	NC_000913.2	b4117
TU00352_with_TERM72_from_RpoD_mono	3208668	3212984	3208668	+	False	RpoD_mono	NC_000913.2	b3066,b3067,b3065
TU0_4522_with_TERM0201_from_RpoD_mono	3575645	3576885	3576885	-	False	RpoD_mono	NC_000913.2	b3438
TU0_6503_from_RpoD_mono	2597901	2598500	2597901	+	True	RpoD_mono	NC_000913.2	b2479
TU0_3162_from_RpoD_mono	770436	773404	770436	+	True	RpoD_mono	NC_000913.2	b0734,b0733
TU0_14375_from_RpoD_mono	3451530	3453517	3453517	-	True	RpoD_mono	NC_000913.2	b3323
TU0_14188_from_RpoD_mono	4506981	4508156	None	+	True	RpoD_mono	NC_000913.2	b4286
TU0_8819_from_RPOH_MONOMER	2288444	2289169	2288444	+	True	RpoH_mono	NC_000913.2	b2193
TU0_12936_from_RpoD_mono	467576	468065	467576	+	True	RpoD_mono	NC_000913.2	b0447
TU0_8373_from_RPOE_MONOMER	197026	208608	197026	+	True	RpoE_mono	NC_000913.2	b0181,b0178,b0183,b0177,b0179,b0180,b0182,b0184
TU0_13760_from_RpoD_mono	2986524	2987808	None	+	True	RpoD_mono	NC_000913.2	b2848
TU0_14812_from_RpoD_mono	2764882	2765377	2764882	+	True	RpoD_mono	NC_000913.2	b2631
TU0_13294_from_RpoD_mono	1585817	1588025	None	-	True	RpoD_mono	NC_000913.2	b1504
